YdsW,386,199512170det
TOW,0,199512170det
YdsL,235,199512170det
TOL,5,199512170det
Winner,San Diego Chargers,199512170clt
Loser,Indianapolis Colts,199512170clt
PtsW,27,199512170clt
PtsL,24,199512170clt
YdsW,379,199512170clt
TOW,1,199512170clt
YdsL,365,199512170clt
TOL,1,199512170clt
Winner,Carolina Panthers,199512170car
Loser,Atlanta Falcons,199512170car
PtsW,21,199512170car
PtsL,17,199512170car
YdsW,328,199512170car
TOW,2,199512170car
YdsL,419,199512170car
TOL,2,199512170car
Winner,Chicago Bears,199512170chi
Loser,Tampa Bay Buccaneers,199512170chi
PtsW,31,199512170chi
PtsL,10,199512170chi
YdsW,429,199512170chi
TOW,1,199512170chi
YdsL,289,199512170chi
TOL,4,199512170chi
Winner,Cleveland Browns,199512170cle
Loser,Cincinnati Bengals,199512170cle
PtsW,26,199512170cle
PtsL,10,199512170cle
YdsW,400,199512170cle
TOW,1,199512170cle
YdsL,312,199512170cle
TOL,1,199512170cle
Winner,San Francisco 49ers,199512180sfo
Loser,Minnesota Vikings,199512180sfo
PtsW,37,199512180sfo
PtsL,30,199512180sfo
YdsW,467,199512180sfo
TOW,4,199512180sfo
YdsL,264,199512180sfo
TOL,0,199512180sfo
Winner,Indianapolis Colts,199512230clt
Loser,New England Patriots,199512230clt
PtsW,10,199512230clt
PtsL,7,199512230clt
YdsW,322,199512230clt
TOW,1,199512230clt
YdsL,279,199512230clt
TOL,3,199512230clt
Winner,Detroit Lions,199512230tam
Loser,Tampa Bay Buccaneers,199512230tam
PtsW,37,199512230tam
PtsL,10,199512230tam
YdsW,406,199512230tam
TOW,1,199512230tam
YdsL,314,199512230tam
TOL,4,199512230tam
Winner,San Diego Chargers,199512230nyg
Loser,New York Giants,199512230nyg
PtsW,27,199512230nyg
PtsL,17,199512230nyg
YdsW,205,199512230nyg
TOW,1,199512230nyg
YdsL,300,199512230nyg
TOL,4,199512230nyg
Winner,Houston Oilers,199512240buf
Loser,Buffalo Bills,199512240buf
PtsW,28,199512240buf
PtsL,17,199512240buf
YdsW,299,199512240buf
TOW,1,199512240buf
YdsL,172,199512240buf
TOL,1,199512240buf
Winner,Chicago Bears,199512240chi
Loser,Philadelphia Eagles,199512240chi
PtsW,20,199512240chi
PtsL,14,199512240chi
YdsW,350,199512240chi
TOW,4,199512240chi
YdsL,211,199512240chi
TOL,3,199512240chi
Winner,Cincinnati Bengals,199512240cin
Loser,Minnesota Vikings,199512240cin
PtsW,27,199512240cin
PtsL,24,199512240cin
YdsW,302,199512240cin
TOW,2,199512240cin
YdsL,448,199512240cin
TOL,1,199512240cin
Winner,Jacksonville Jaguars,199512240jax
Loser,Cleveland Browns,199512240jax
PtsW,24,199512240jax
PtsL,21,199512240jax
YdsW,373,199512240jax
TOW,0,199512240jax
YdsL,450,199512240jax
TOL,3,199512240jax
Winner,New Orleans Saints,199512240nyj
Loser,New York Jets,199512240nyj
PtsW,12,199512240nyj
PtsL,0,199512240nyj
YdsW,239,199512240nyj
TOW,0,199512240nyj
YdsL,206,199512240nyj
TOL,3,199512240nyj
Winner,Washington Redskins,199512240was
Loser,Carolina Panthers,199512240was
PtsW,20,199512240was
PtsL,17,199512240was
YdsW,317,199512240was
TOW,0,199512240was
YdsL,272,199512240was
TOL,2,199512240was
Winner,Kansas City Chiefs,199512240kan
Loser,Seattle Seahawks,199512240kan
PtsW,26,199512240kan
PtsL,3,199512240kan
YdsW,375,199512240kan
TOW,1,199512240kan
YdsL,89,199512240kan
TOL,0,199512240kan
Winner,Green Bay Packers,199512240gnb
Loser,Pittsburgh Steelers,199512240gnb
PtsW,24,199512240gnb
PtsL,19,199512240gnb
YdsW,359,199512240gnb
TOW,1,199512240gnb
YdsL,398,199512240gnb
TOL,0,199512240gnb
Winner,Denver Broncos,199512240rai
Loser,Oakland Raiders,199512240rai
PtsW,31,199512240rai
PtsL,28,199512240rai
YdsW,437,199512240rai
TOW,3,199512240rai
YdsL,336,199512240rai
TOL,2,199512240rai
Winner,Atlanta Falcons,199512240atl
Loser,San Francisco 49ers,199512240atl
PtsW,28,199512240atl
PtsL,27,199512240atl
YdsW,363,199512240atl
TOW,0,199512240atl
YdsL,434,199512240atl
TOL,1,199512240atl
Winner,Miami Dolphins,199512240ram
Loser,St. Louis Rams,199512240ram
PtsW,41,199512240ram
PtsL,22,199512240ram
YdsW,340,199512240ram
TOW,2,199512240ram
YdsL,374,199512240ram
TOL,4,199512240ram
Winner,Dallas Cowboys,199512250crd
Loser,Arizona Cardinals,199512250crd
PtsW,37,199512250crd
PtsL,13,199512250crd
YdsW,474,199512250crd
TOW,3,199512250crd
YdsL,285,199512250crd
TOL,3,199512250crd
Winner,Detroit Lions,199409040det
Loser,Atlanta Falcons,199409040det
PtsW,31,199409040det
PtsL,28,199409040det
YdsW,352,199409040det
TOW,1,199409040det
YdsL,389,199409040det
TOL,0,199409040det
Winner,Chicago Bears,199409040chi
Loser,Tampa Bay Buccaneers,199409040chi
PtsW,21,199409040chi
PtsL,9,199409040chi
YdsW,270,199409040chi
TOW,0,199409040chi
YdsL,304,199409040chi
TOL,0,199409040chi
Winner,New York Giants,199409040nyg
Loser,Philadelphia Eagles,199409040nyg
PtsW,28,199409040nyg
PtsL,23,199409040nyg
YdsW,290,199409040nyg
TOW,2,199409040nyg
YdsL,395,199409040nyg
TOL,1,199409040nyg
Winner,Cleveland Browns,199409040cin
Loser,Cincinnati Bengals,199409040cin
PtsW,28,199409040cin
PtsL,20,199409040cin
YdsW,256,199409040cin
TOW,2,199409040cin
YdsL,331,199409040cin
TOL,2,199409040cin
Winner,New York Jets,199409040buf
Loser,Buffalo Bills,199409040buf
PtsW,23,199409040buf
PtsL,3,199409040buf
YdsW,330,199409040buf
TOW,1,199409040buf
YdsL,209,199409040buf
TOL,3,199409040buf
Winner,Indianapolis Colts,199409040clt
Loser,Houston Oilers,199409040clt
PtsW,45,199409040clt
PtsL,21,199409040clt
YdsW,288,199409040clt
TOW,2,199409040clt
YdsL,374,199409040clt
TOL,3,199409040clt
Winner,Miami Dolphins,199409040mia
Loser,New England Patriots,199409040mia
PtsW,39,199409040mia
PtsL,35,199409040mia
YdsW,525,199409040mia
TOW,3,199409040mia
YdsL,472,199409040mia
TOL,3,199409040mia
Winner,Los Angeles Rams,199409040ram
Loser,Arizona Cardinals,199409040ram
PtsW,14,199409040ram
PtsL,12,199409040ram
YdsW,152,199409040ram
TOW,2,199409040ram
YdsL,234,199409040ram
TOL,3,199409040ram
Winner,Seattle Seahawks,199409040was
Loser,Washington Redskins,199409040was
PtsW,28,199409040was
PtsL,7,199409040was
YdsW,360,199409040was
TOW,0,199409040was
YdsL,258,199409040was
TOL,3,199409040was
Winner,Kansas City Chiefs,199409040nor
Loser,New Orleans Saints,199409040nor
PtsW,30,199409040nor
PtsL,17,199409040nor
YdsW,460,199409040nor
TOW,0,199409040nor
YdsL,349,199409040nor
TOL,4,199409040nor
Winner,Dallas Cowboys,199409040pit
Loser,Pittsburgh Steelers,199409040pit
PtsW,26,199409040pit
PtsL,9,199409040pit
YdsW,442,199409040pit
TOW,1,199409040pit
YdsL,126,199409040pit
TOL,0,199409040pit
Winner,San Diego Chargers,199409040den
Loser,Denver Broncos,199409040den
PtsW,37,199409040den
PtsL,34,199409040den
YdsW,370,199409040den
TOW,1,199409040den
YdsL,470,199409040den
TOL,3,199409040den
Winner,Green Bay Packers,199409040gnb
Loser,Minnesota Vikings,199409040gnb
PtsW,16,199409040gnb
PtsL,10,199409040gnb
YdsW,264,199409040gnb
TOW,1,199409040gnb
YdsL,194,199409040gnb
TOL,3,199409040gnb
Winner,San Francisco 49ers,199409050sfo
Loser,Los Angeles Raiders,199409050sfo
PtsW,44,199409050sfo
PtsL,14,199409050sfo
YdsW,448,199409050sfo
TOW,1,199409050sfo
YdsL,181,199409050sfo
TOL,2,199409050sfo
Winner,Minnesota Vikings,199409110min
Loser,Detroit Lions,199409110min
PtsW,10,199409110min
PtsL,3,199409110min
YdsW,289,199409110min
TOW,3,199409110min
YdsL,212,199409110min
TOL,3,199409110min
Winner,New York Jets,199409110nyj
Loser,Denver Broncos,199409110nyj
PtsW,25,199409110nyj
PtsL,22,199409110nyj
YdsW,366,199409110nyj
TOW,2,199409110nyj
YdsL,401,199409110nyj
TOL,1,199409110nyj
Winner,San Diego Chargers,199409110sdg
Loser,Cincinnati Bengals,199409110sdg
PtsW,27,199409110sdg
PtsL,10,199409110sdg
YdsW,465,199409110sdg
TOW,0,199409110sdg
YdsL,280,199409110sdg
TOL,3,199409110sdg
Winner,Pittsburgh Steelers,199409110cle
Loser,Cleveland Browns,199409110cle
PtsW,17,199409110cle
PtsL,10,199409110cle
YdsW,315,199409110cle
TOW,0,199409110cle
YdsL,278,199409110cle
TOL,5,199409110cle
Winner,Tampa Bay Buccaneers,199409110tam
Loser,Indianapolis Colts,199409110tam
PtsW,24,199409110tam
PtsL,10,199409110tam
YdsW,367,199409110tam
TOW,0,199409110tam
YdsL,364,199409110tam
TOL,1,199409110tam
Winner,Miami Dolphins,199409110gnb
Loser,Green Bay Packers,199409110gnb
PtsW,24,199409110gnb
PtsL,14,199409110gnb
YdsW,308,199409110gnb
TOW,0,199409110gnb
YdsL,383,199409110gnb
TOL,2,199409110gnb
Winner,Washington Redskins,199409110nor
Loser,New Orleans Saints,199409110nor
PtsW,38,199409110nor
PtsL,24,199409110nor
YdsW,343,199409110nor
TOW,1,199409110nor
YdsL,408,199409110nor
TOL,3,199409110nor
Winner,Dallas Cowboys,199409110dal
Loser,Houston Oilers,199409110dal
PtsW,20,199409110dal
PtsL,17,199409110dal
YdsW,340,199409110dal
TOW,1,199409110dal
YdsL,339,199409110dal
TOL,2,199409110dal
Winner,Kansas City Chiefs,199409110kan
Loser,San Francisco 49ers,199409110kan
PtsW,24,199409110kan
PtsL,17,199409110kan
YdsW,292,199409110kan
TOW,0,199409110kan
YdsL,381,199409110kan
TOL,4,199409110kan
Winner,New York Giants,199409110crd
Loser,Arizona Cardinals,199409110crd
PtsW,20,199409110crd
PtsL,17,199409110crd
YdsW,206,199409110crd
TOW,2,199409110crd
YdsL,174,199409110crd
TOL,3,199409110crd
Winner,Seattle Seahawks,199409110rai
Loser,Los Angeles Raiders,199409110rai
PtsW,38,199409110rai
PtsL,9,199409110rai
YdsW,332,199409110rai
TOW,1,199409110rai
YdsL,297,199409110rai
TOL,4,199409110rai
Winner,Buffalo Bills,199409110nwe
Loser,New England Patriots,199409110nwe
PtsW,38,199409110nwe
PtsL,35,199409110nwe
YdsW,466,199409110nwe
TOW,4,199409110nwe
YdsL,467,199409110nwe
TOL,5,199409110nwe
Winner,Atlanta Falcons,199409110atl
Loser,Los Angeles Rams,199409110atl
PtsW,31,199409110atl
PtsL,13,199409110atl
YdsW,428,199409110atl
TOW,2,199409110atl
YdsL,421,199409110atl
TOL,4,199409110atl
Winner,Philadelphia Eagles,199409120phi
Loser,Chicago Bears,199409120phi
PtsW,30,199409120phi
PtsL,22,199409120phi
YdsW,416,199409120phi
TOW,0,199409120phi
YdsL,312,199409120phi
TOL,1,199409120phi
Winner,New York Giants,199409180nyg
Loser,Washington Redskins,199409180nyg
PtsW,31,199409180nyg
PtsL,23,199409180nyg
YdsW,337,199409180nyg
TOW,0,199409180nyg
YdsL,456,199409180nyg
TOL,2,199409180nyg
Winner,New England Patriots,199409180cin
Loser,Cincinnati Bengals,199409180cin
PtsW,31,199409180cin
PtsL,28,199409180cin
YdsW,447,199409180cin
TOW,2,199409180cin
YdsL,318,199409180cin
TOL,2,199409180cin
Winner,Kansas City Chiefs,199409180atl
Loser,Atlanta Falcons,199409180atl
PtsW,30,199409180atl
PtsL,10,199409180atl
YdsW,427,199409180atl
TOW,4,199409180atl
YdsL,384,199409180atl
TOL,6,199409180atl
Winner,Buffalo Bills,199409180oti
Loser,Houston Oilers,199409180oti
PtsW,15,199409180oti
PtsL,7,199409180oti
YdsW,298,199409180oti
TOW,1,199409180oti
YdsL,256,199409180oti
TOL,3,199409180oti
Winner,New Orleans Saints,199409180tam
Loser,Tampa Bay Buccaneers,199409180tam
PtsW,9,199409180tam
PtsL,7,199409180tam
YdsW,233,199409180tam
TOW,0,199409180tam
YdsL,232,199409180tam
TOL,1,199409180tam
Winner,Philadelphia Eagles,199409180phi
Loser,Green Bay Packers,199409180phi
PtsW,13,199409180phi
PtsL,7,199409180phi
YdsW,273,199409180phi
TOW,2,199409180phi
YdsL,275,199409180phi
TOL,3,199409180phi
Winner,Pittsburgh Steelers,199409180pit
Loser,Indianapolis Colts,199409180pit
PtsW,31,199409180pit
PtsL,21,199409180pit
YdsW,500,199409180pit
TOW,2,199409180pit
YdsL,175,199409180pit
TOL,1,199409180pit
Winner,Minnesota Vikings,199409180chi
Loser,Chicago Bears,199409180chi
PtsW,42,199409180chi
PtsL,14,199409180chi
YdsW,464,199409180chi
TOW,2,199409180chi
YdsL,304,199409180chi
TOL,2,199409180chi
Winner,Cleveland Browns,199409180cle
Loser,Arizona Cardinals,199409180cle
PtsW,32,199409180cle
PtsL,0,199409180cle
YdsW,322,199409180cle
TOW,2,199409180cle
YdsL,318,199409180cle
TOL,3,199409180cle
Winner,San Francisco 49ers,199409180ram
Loser,Los Angeles Rams,199409180ram
PtsW,34,199409180ram
PtsL,19,199409180ram
YdsW,454,199409180ram
TOW,1,199409180ram
YdsL,278,199409180ram
TOL,1,199409180ram
Winner,Miami Dolphins,199409180mia
Loser,New York Jets,199409180mia
PtsW,28,199409180mia
PtsL,14,199409180mia
YdsW,444,199409180mia
TOW,2,199409180mia
YdsL,343,199409180mia
TOL,4,199409180mia
Winner,San Diego Chargers,199409180sea
Loser,Seattle Seahawks,199409180sea
PtsW,24,199409180sea
PtsL,10,199409180sea
YdsW,346,199409180sea
TOW,2,199409180sea
YdsL,187,199409180sea
TOL,2,199409180sea
Winner,Los Angeles Raiders,199409180den
Loser,Denver Broncos,199409180den
PtsW,48,199409180den
PtsL,16,199409180den
YdsW,424,199409180den
TOW,1,199409180den
YdsL,292,199409180den
TOL,3,199409180den
Winner,Detroit Lions,199409190dal
Loser,Dallas Cowboys,199409190dal
PtsW,20,199409190dal
PtsL,17,199409190dal
YdsW,379,199409190dal
TOW,0,199409190dal
YdsL,368,199409190dal
TOL,3,199409190dal
Winner,Minnesota Vikings,199409250min
Loser,Miami Dolphins,199409250min
PtsW,38,199409250min
PtsL,35,199409250min
YdsW,458,199409250min
TOW,0,199409250min
YdsL,473,199409250min
TOL,4,199409250min
Winner,Green Bay Packers,199409250gnb
Loser,Tampa Bay Buccaneers,199409250gnb
PtsW,30,199409250gnb
PtsL,3,199409250gnb
YdsW,401,199409250gnb
TOW,0,199409250gnb
YdsL,231,199409250gnb
TOL,3,199409250gnb
Winner,San Francisco 49ers,199409250sfo
Loser,New Orleans Saints,199409250sfo
PtsW,24,199409250sfo
PtsL,13,199409250sfo
YdsW,298,199409250sfo
TOW,2,199409250sfo
YdsL,340,199409250sfo
TOL,2,199409250sfo
Winner,Los Angeles Rams,199409250kan
Loser,Kansas City Chiefs,199409250kan
PtsW,16,199409250kan
PtsL,0,199409250kan
YdsW,357,199409250kan
TOW,0,199409250kan
YdsL,242,199409250kan
TOL,3,199409250kan
Winner,Houston Oilers,199409250oti
Loser,Cincinnati Bengals,199409250oti
PtsW,20,199409250oti
PtsL,13,199409250oti
YdsW,341,199409250oti
TOW,4,199409250oti
YdsL,176,199409250oti
TOL,4,199409250oti
Winner,Cleveland Browns,199409250clt
Loser,Indianapolis Colts,199409250clt
PtsW,21,199409250clt
PtsL,14,199409250clt
YdsW,376,199409250clt
TOW,1,199409250clt
YdsL,335,199409250clt
TOL,1,199409250clt
Winner,San Diego Chargers,199409250rai
Loser,Los Angeles Raiders,199409250rai
PtsW,26,199409250rai
PtsL,24,199409250rai
YdsW,263,199409250rai
TOW,2,199409250rai
YdsL,279,199409250rai
TOL,1,199409250rai
Winner,New England Patriots,199409250det
Loser,Detroit Lions,199409250det
PtsW,23,199409250det
PtsL,17,199409250det
YdsW,353,199409250det
TOW,0,199409250det
YdsL,342,199409250det
TOL,2,199409250det
Winner,Atlanta Falcons,199409250was
Loser,Washington Redskins,199409250was
PtsW,27,199409250was
PtsL,20,199409250was
YdsW,309,199409250was
TOW,1,199409250was
YdsL,354,199409250was
TOL,5,199409250was
Winner,Chicago Bears,199409250nyj
Loser,New York Jets,199409250nyj
PtsW,19,199409250nyj
PtsL,7,199409250nyj
YdsW,226,199409250nyj
TOW,0,199409250nyj
YdsL,325,199409250nyj
TOL,3,199409250nyj
Winner,Seattle Seahawks,199409250sea
Loser,Pittsburgh Steelers,199409250sea
PtsW,30,199409250sea
PtsL,13,199409250sea
YdsW,297,199409250sea
TOW,1,199409250sea
YdsL,452,199409250sea
TOL,4,199409250sea
Winner,Buffalo Bills,199409260buf
Loser,Denver Broncos,199409260buf
PtsW,27,199409260buf
PtsL,20,199409260buf
YdsW,315,199409260buf
TOW,1,199409260buf
YdsL,337,199409260buf
TOL,2,199409260buf
Winner,Philadelphia Eagles,199410020sfo
Loser,San Francisco 49ers,199410020sfo
PtsW,40,199410020sfo
PtsL,8,199410020sfo
YdsW,437,199410020sfo
TOW,0,199410020sfo
YdsL,189,199410020sfo
TOL,3,199410020sfo
Winner,Arizona Cardinals,199410020crd
Loser,Minnesota Vikings,199410020crd
PtsW,17,199410020crd
PtsL,7,199410020crd
YdsW,309,199410020crd
TOW,2,199410020crd
YdsL,358,199410020crd
TOL,4,199410020crd
Winner,Dallas Cowboys,199410020was
Loser,Washington Redskins,199410020was
PtsW,34,199410020was
PtsL,7,199410020was
YdsW,323,199410020was
TOW,1,199410020was
YdsL,110,199410020was
TOL,4,199410020was
Winner,New England Patriots,199410020nwe
Loser,Green Bay Packers,199410020nwe
PtsW,17,199410020nwe
PtsL,16,199410020nwe
YdsW,360,199410020nwe
TOW,2,199410020nwe
YdsL,364,199410020nwe
TOL,2,199410020nwe
Winner,Chicago Bears,199410020chi
Loser,Buffalo Bills,199410020chi
PtsW,20,199410020chi
PtsL,13,199410020chi
YdsW,261,199410020chi
TOW,1,199410020chi
YdsL,204,199410020chi
TOL,3,199410020chi
Winner,Tampa Bay Buccaneers,199410020tam
Loser,Detroit Lions,199410020tam
PtsW,24,199410020tam
PtsL,14,199410020tam
YdsW,234,199410020tam
TOW,0,199410020tam
YdsL,321,199410020tam
TOL,1,199410020tam
Winner,Atlanta Falcons,199410020ram
Loser,Los Angeles Rams,199410020ram
PtsW,8,199410020ram
PtsL,5,199410020ram
YdsW,366,199410020ram
TOW,1,199410020ram
YdsL,246,199410020ram
TOL,2,199410020ram
Winner,New Orleans Saints,199410020nor
Loser,New York Giants,199410020nor
PtsW,27,199410020nor
PtsL,22,199410020nor
YdsW,314,199410020nor
TOW,3,199410020nor
YdsL,202,199410020nor
TOL,2,199410020nor
Winner,Cleveland Browns,199410020cle
Loser,New York Jets,199410020cle
PtsW,27,199410020cle
PtsL,7,199410020cle
YdsW,363,199410020cle
TOW,0,199410020cle
YdsL,346,199410020cle
TOL,3,199410020cle
Winner,Miami Dolphins,199410020cin
Loser,Cincinnati Bengals,199410020cin
PtsW,23,199410020cin
PtsL,7,199410020cin
YdsW,345,199410020cin
TOW,0,199410020cin
YdsL,246,199410020cin
TOL,5,199410020cin
Winner,Indianapolis Colts,199410020clt
Loser,Seattle Seahawks,199410020clt
PtsW,17,199410020clt
PtsL,15,199410020clt
YdsW,287,199410020clt
TOW,1,199410020clt
YdsL,276,199410020clt
TOL,1,199410020clt
Winner,Pittsburgh Steelers,199410030pit
Loser,Houston Oilers,199410030pit
PtsW,30,199410030pit
PtsL,14,199410030pit
YdsW,379,199410030pit
TOW,0,199410030pit
YdsL,290,199410030pit
TOL,2,199410030pit
Winner,San Diego Chargers,199410090sdg
Loser,Kansas City Chiefs,199410090sdg
PtsW,20,199410090sdg
PtsL,6,199410090sdg
YdsW,322,199410090sdg
TOW,1,199410090sdg
YdsL,361,199410090sdg
TOL,2,199410090sdg
Winner,Philadelphia Eagles,199410090phi
Loser,Washington Redskins,199410090phi
PtsW,21,199410090phi
PtsL,17,199410090phi
YdsW,431,199410090phi
TOW,2,199410090phi
YdsL,226,199410090phi
TOL,2,199410090phi
Winner,Denver Broncos,199410090sea
Loser,Seattle Seahawks,199410090sea
PtsW,16,199410090sea
PtsL,9,199410090sea
YdsW,278,199410090sea
TOW,0,199410090sea
YdsL,338,199410090sea
TOL,5,199410090sea
Winner,Dallas Cowboys,199410090dal
Loser,Arizona Cardinals,199410090dal
PtsW,38,199410090dal
PtsL,3,199410090dal
YdsW,351,199410090dal
TOW,0,199410090dal
YdsL,221,199410090dal
TOL,5,199410090dal
Winner,San Francisco 49ers,199410090det
Loser,Detroit Lions,199410090det
PtsW,27,199410090det
PtsL,21,199410090det
YdsW,233,199410090det
TOW,0,199410090det
YdsL,340,199410090det
TOL,2,199410090det
Winner,New York Jets,199410090nyj
Loser,Indianapolis Colts,199410090nyj
PtsW,16,199410090nyj
PtsL,6,199410090nyj
YdsW,250,199410090nyj
TOW,1,199410090nyj
YdsL,231,199410090nyj
TOL,4,199410090nyj
Winner,Los Angeles Raiders,199410090nwe
Loser,New England Patriots,199410090nwe
PtsW,21,199410090nwe
PtsL,17,199410090nwe
YdsW,328,199410090nwe
TOW,4,199410090nwe
YdsL,359,199410090nwe
TOL,4,199410090nwe
Winner,Chicago Bears,199410090chi
Loser,New Orleans Saints,199410090chi
PtsW,17,199410090chi
PtsL,7,199410090chi
YdsW,305,199410090chi
TOW,1,199410090chi
YdsL,316,199410090chi
TOL,2,199410090chi
Winner,Buffalo Bills,199410090buf
Loser,Miami Dolphins,199410090buf
PtsW,21,199410090buf
PtsL,11,199410090buf
YdsW,344,199410090buf
TOW,2,199410090buf
YdsL,326,199410090buf
TOL,1,199410090buf
Winner,Green Bay Packers,199410090gnb
Loser,Los Angeles Rams,199410090gnb
PtsW,24,199410090gnb
PtsL,17,199410090gnb
YdsW,292,199410090gnb
TOW,2,199410090gnb
YdsL,211,199410090gnb
TOL,2,199410090gnb
Winner,Atlanta Falcons,199410090atl
Loser,Tampa Bay Buccaneers,199410090atl
PtsW,34,199410090atl
PtsL,13,199410090atl
YdsW,356,199410090atl
TOW,3,199410090atl
YdsL,320,199410090atl
TOL,3,199410090atl
Winner,Minnesota Vikings,199410100nyg
Loser,New York Giants,199410100nyg
PtsW,27,199410100nyg
PtsL,10,199410100nyg
YdsW,395,199410100nyg
TOW,2,199410100nyg
YdsL,240,199410100nyg
TOL,3,199410100nyg
Winner,Cleveland Browns,199410130oti
Loser,Houston Oilers,199410130oti
PtsW,11,199410130oti
PtsL,8,199410130oti
YdsW,260,199410130oti
TOW,2,199410130oti
YdsL,305,199410130oti
TOL,2,199410130oti
Winner,Dallas Cowboys,199410160dal
Loser,Philadelphia Eagles,199410160dal
PtsW,24,199410160dal
PtsL,13,199410160dal
YdsW,266,199410160dal
TOW,1,199410160dal
YdsL,294,199410160dal
TOL,5,199410160dal
Winner,Los Angeles Rams,199410160ram
Loser,New York Giants,199410160ram
PtsW,17,199410160ram
PtsL,10,199410160ram
YdsW,274,199410160ram
TOW,1,199410160ram
YdsL,282,199410160ram
TOL,2,199410160ram
Winner,Pittsburgh Steelers,199410160pit
Loser,Cincinnati Bengals,199410160pit
PtsW,14,199410160pit
PtsL,10,199410160pit
YdsW,243,199410160pit
TOW,1,199410160pit
YdsL,241,199410160pit
TOL,2,199410160pit
Winner,Arizona Cardinals,199410160was
Loser,Washington Redskins,199410160was
PtsW,19,199410160was
PtsL,16,199410160was
YdsW,324,199410160was
TOW,3,199410160was
YdsL,234,199410160was
TOL,5,199410160was
Winner,San Francisco 49ers,199410160atl
Loser,Atlanta Falcons,199410160atl
PtsW,42,199410160atl
PtsL,3,199410160atl
YdsW,281,199410160atl
TOW,0,199410160atl
YdsL,254,199410160atl
TOL,6,199410160atl
Winner,Miami Dolphins,199410160mia
Loser,Los Angeles Raiders,199410160mia
PtsW,20,199410160mia
PtsL,17,199410160mia
YdsW,344,199410160mia
TOW,3,199410160mia
YdsL,210,199410160mia
TOL,1,199410160mia
Winner,Indianapolis Colts,199410160buf
Loser,Buffalo Bills,199410160buf
PtsW,27,199410160buf
PtsL,17,199410160buf
YdsW,325,199410160buf
TOW,0,199410160buf
YdsL,329,199410160buf
TOL,2,199410160buf
Winner,New York Jets,199410160nyj
Loser,New England Patriots,199410160nyj
PtsW,24,199410160nyj
PtsL,17,199410160nyj
YdsW,242,199410160nyj
TOW,2,199410160nyj
YdsL,324,199410160nyj
TOL,4,199410160nyj
Winner,San Diego Chargers,199410160nor
Loser,New Orleans Saints,199410160nor
PtsW,36,199410160nor
PtsL,22,199410160nor
YdsW,378,199410160nor
TOW,0,199410160nor
YdsL,284,199410160nor
TOL,2,199410160nor
Winner,Kansas City Chiefs,199410170den
Loser,Denver Broncos,199410170den
PtsW,31,199410170den
PtsL,28,199410170den
YdsW,483,199410170den
TOW,2,199410170den
YdsL,330,199410170den
TOL,3,199410170den
Winner,Minnesota Vikings,199410200min
Loser,Green Bay Packers,199410200min
PtsW,13,199410200min
PtsL,10,199410200min
YdsW,252,199410200min
TOW,2,199410200min
YdsL,158,199410200min
TOL,2,199410200min
Winner,Dallas Cowboys,199410230crd
Loser,Arizona Cardinals,199410230crd
PtsW,28,199410230crd
PtsL,21,199410230crd
YdsW,312,199410230crd
TOW,0,199410230crd
YdsL,315,199410230crd
TOL,0,199410230crd
Winner,Denver Broncos,199410230sdg
Loser,San Diego Chargers,199410230sdg
PtsW,20,199410230sdg
PtsL,15,199410230sdg
YdsW,294,199410230sdg
TOW,3,199410230sdg
YdsL,321,199410230sdg
TOL,3,199410230sdg
Winner,Detroit Lions,199410230det
Loser,Chicago Bears,199410230det
PtsW,21,199410230det
PtsL,16,199410230det
YdsW,232,199410230det
TOW,3,199410230det
YdsL,402,199410230det
TOL,4,199410230det
Winner,Pittsburgh Steelers,199410230nyg
Loser,New York Giants,199410230nyg
PtsW,10,199410230nyg
PtsL,6,199410230nyg
YdsW,296,199410230nyg
TOW,4,199410230nyg
YdsL,215,199410230nyg
TOL,3,199410230nyg
Winner,Kansas City Chiefs,199410230kan
Loser,Seattle Seahawks,199410230kan
PtsW,38,199410230kan
PtsL,23,199410230kan
YdsW,477,199410230kan
TOW,0,199410230kan
YdsL,263,199410230kan
TOL,2,199410230kan
Winner,Cleveland Browns,199410230cle
Loser,Cincinnati Bengals,199410230cle
PtsW,37,199410230cle
PtsL,13,199410230cle
YdsW,240,199410230cle
TOW,1,199410230cle
YdsL,221,199410230cle
TOL,1,199410230cle
Winner,Los Angeles Raiders,199410230rai
Loser,Atlanta Falcons,199410230rai
PtsW,30,199410230rai
PtsL,17,199410230rai
YdsW,313,199410230rai
TOW,1,199410230rai
YdsL,255,199410230rai
TOL,2,199410230rai
Winner,Washington Redskins,199410230clt
Loser,Indianapolis Colts,199410230clt
PtsW,41,199410230clt
PtsL,27,199410230clt
YdsW,326,199410230clt
TOW,0,199410230clt
YdsL,381,199410230clt
TOL,3,199410230clt
Winner,New Orleans Saints,199410230nor
Loser,Los Angeles Rams,199410230nor
PtsW,37,199410230nor
PtsL,34,199410230nor
YdsW,314,199410230nor
TOW,1,199410230nor
YdsL,242,199410230nor
TOL,3,199410230nor
Winner,San Francisco 49ers,199410230sfo
Loser,Tampa Bay Buccaneers,199410230sfo
PtsW,41,199410230sfo
PtsL,16,199410230sfo
YdsW,451,199410230sfo
TOW,1,199410230sfo
YdsL,235,199410230sfo
TOL,1,199410230sfo
Winner,Philadelphia Eagles,199410240phi
Loser,Houston Oilers,199410240phi
PtsW,21,199410240phi
PtsL,6,199410240phi
YdsW,372,199410240phi
TOW,2,199410240phi
